point_x,point_y,line_point1_x,line_point1_y,line_point2_x,line_point2_y,area,distance
8.48093132712848252e-01,7.31389402318376902e-01, 5.21213086733071096e-01,6.67141415970632812e-01, 5.26225297105209933e-01,9.58472605471427652e-01, 9.49083281958017916e-02, 3.25726487688090593e-01
7.00274963718263699e-01,6.08659015723278518e-03, 8.07251983468679213e-01,8.43752571076811120e-01, 5.71818152472893693e-01,1.21020289632298716e-01, 1.19899165436386443e-01, 1.57738706651246008e-01
1.04557774518298063e-01,6.60884769132290217e-01, 8.45509288361013800e-01,2.31510692169011878e-01, 7.99797053887603249e-01,4.38584922308488223e-01, 1.33804315816710317e-01, 6.30974546147661242e-01
9.13068731438141934e-01,7.03255889507299892e-01, 7.12865489701665078e-02,4.12526539253469271e-01, 6.08089358910035127e-01,7.89528762239367632e-02, 4.36860698227085398e-01, 6.91231262398480317e-01
4.72053197614561548e-01,8.86013503339961206e-01, 7.91611105549016036e-02,8.12821296649268721e-02, 8.15252923908529770e-01,3.36106805633283656e-01, 4.92237577335502940e-01, 6.31922573238650531e-01
3.72614202540160089e-01,5.18207741017630008e-01, 2.13194387431546173e-01,3.32240199718202400e-01, 9.97309938139733787e-01,7.73931670259723092e-01, 7.54056684910672792e-02, 8.37877715331318412e-02
8.55538047736808083e-01,1.74943798887346569e-01, 3.36743182568802091e-01,2.45353654986840919e-01, 2.50611231944162571e-01,2.58076881289012405e-01, 5.36206224887462828e-04, 6.15857521385647540e-03
9.35748001592293543e-01,5.05397722596181542e-01, 8.70059128336915344e-01,8.44218435275307932e-02, 9.13110328177214603e-02,8.68811690697501526e-01, 3.79359849337783939e-01, 3.43214974801309081e-01
5.08252457321264672e-01,3.69812791852839995e-01, 8.08602893408996493e-01,8.02120573061568809e-02, 9.26167337480212738e-01,9.90814914169225625e-01, 3.07546714521153786e-01, 3.34959593141799739e-01
7.92969218366797124e-01,8.03890930186365482e-01, 5.21381116872748573e-01,6.04817066942653581e-01, 5.31361630229679971e-01,8.05708042480807962e-01, 5.25727393025748960e-02, 2.61375496446383637e-01
4.73796289289981076e-01,2.20547901761751208e-01, 9.70378504476994586e-01,8.43094405609634778e-01, 6.77578404076769836e-01,5.37507753139754074e-01, 3.05327820153918073e-02, 7.21440096481161253e-02
6.93276883251172538e-01,8.87545838728676650e-01, 6.70739884150489685e-01,6.66524999323054534e-01, 2.11033315162572621e-01,8.62743556443916093e-01, 1.06026909203358111e-01, 2.12125167366094908e-01
4.20239506629858095e-01,9.96411485380437334e-02, 2.20694128947502621e-01,1.34888714730890258e-01, 7.61017939927052800e-01,2.78903838139452409e-01, 4.77826514856053569e-02, 8.54502084561866160e-02
6.25601722935531179e-01,6.16507928192068899e-01, 3.37396913290163303e-01,3.06254396915698335e-01, 4.16417346899899066e-01,3.78337639031067652e-01, 3.74163149792954008e-03, 3.49819305426995950e-02
7.97102109008529069e-01,9.90215783429440388e-01, 2.80130325331603314e-01,1.05386677563642506e-01, 9.94471551028688228e-01,1.36360279810399221e-01, 6.16057429616224339e-01, 8.61603824495680626e-01
9.40224293514604348e-01,7.70236819624549263e-01, 8.54616983665124619e-01,7.81645327937434464e-01, 3.55618425157907980e-01,8.99856820339277275e-01, 4.42693865496666256e-03, 8.63271683102176911e-03
9.03483420699008777e-01,8.59367930449896567e-01, 7.45774781144725729e-01,9.79053565200847409e-01, 1.43044330638289141e-01,9.67327317584005142e-01, 7.39875071113182681e-02, 1.22730664585838978e-01
4.91593732051681220e-01,1.21988578460630048e-03, 3.64766185024154588e-01,3.28572977357573515e-01, 1.72378119383639228e-01,7.94217113631600413e-01, 3.92232447777948051e-03, 7.78512368173130565e-03
8.02747075750666506e-01,3.84042521891827304e-01, 9.07198798922261740e-01,5.31422021961948765e-01, 7.79233952788816908e-01,4.14317205900200158e-01, 6.62759522035477090e-03, 3.82080981013177487e-02
7.08309053450550508e-01,2.68339444971399388e-01, 8.49427420056958482e-01,4.69509208799485434e-01, 8.72130653897262853e-02,9.47148657165353791e-01, 2.20738180494961189e-01, 2.45399475255708432e-01
4.85580380514965548e-01,8.60549845088432352e-01, 7.37525837556427089e-01,5.98001596635858723e-01, 7.84109850532359043e-01,5.15869938428529240e-02, 1.25436125822089628e-01, 2.28732441032798162e-01
1.52097622961471890e-01,3.97963398015773073e-01, 8.39350418938512699e-01,3.45518745296117036e-01, 6.74214275237347893e-01,3.12802524055280085e-02, 2.24621790550539574e-01, 6.32760594115728492e-01
6.68489470110618988e-01,8.93552452328426283e-01, 6.32946392432736094e-01,1.22604997411944749e-01, 1.39298362746284599e-01,7.48858965562234635e-02, 3.78880608402871910e-01, 7.63950622754963615e-01
5.48242539081225777e-01,3.03795634410382598e-01, 6.29041054431155655e-01,2.66494541676663643e-01, 9.19393141522435453e-02,1.99044088684994347e-01, 2.54843782829926487e-02, 4.70781728252499393e-02
1.93392403190187689e-01,2.72404037358338069e-01, 9.18096286364417202e-01,2.09798975279347211e-01, 6.41631653585475026e-01,1.83551901435906384e-01, 3.63294418340733977e-02, 1.30818963574350022e-01
7.67214436189300630e-01,9.61077158779452434e-01, 7.49187801385078345e-02,8.08568233230357203e-01, 3.95068277691036585e-01,5.44673158186403938e-01, 2.31519069992945692e-01, 5.58020974183139784e-01
9.62860887049268532e-01,7.54691653546266661e-02, 2.44025520715069222e-01,3.05808237801250327e-01, 2.83250732003865302e-01,7.91026811908719041e-01, 3.57827370255484278e-01, 7.35058097099129726e-01
4.07629969606513320e-02,7.21906632672000281e-02, 9.55893407644673565e-01,6.41351970454537623e-01, 7.80212803121774656e-01,4.34769855682054729e-01, 8.90589730140012442e-02, 3.28409965975352491e-01
3.39301645306392841e-01,1.63169452633775025e-01, 4.58109460937374702e-01,2.07482767549687086e-02, 3.12443240913551357e-02,6.02698380128584565e-02, 5.60991643679017576e-02, 1.30861601993894877e-01
4.90384015560027753e-01,2.38918116718399687e-01, 5.81105357974863956e-01,6.71517083720438723e-02, 8.38010175117607448e-01,2.50570093427869289e-01, 6.07675798433121583e-02, 1.92508484202633168e-01
1.97840887432700674e-01,2.80758906358507754e-01, 8.08300540242039456e-01,5.20518717577110435e-01, 9.00670344340729567e-01,6.06957712177524589e-01, 3.06209518399558830e-02, 2.42050529236753104e-01
2.04849287903252741e-01,9.51963788327786498e-02, 9.30939201839990016e-01,1.59004841614488024e-01, 3.00159698169743860e-01,7.12177585854809059e-01, 4.41902220741011487e-01, 5.26715364221337468e-01
8.20051677397011014e-01,4.06254754469711932e-01, 2.66831471589332736e-02,2.28777725604367488e-01, 7.25382966232229309e-01,1.14536449900131898e-01, 2.14638600955874725e-01, 3.03171389834683336e-01
8.95991427302116450e-01,1.74177390211296745e-01, 3.23745896693667823e-01,9.69826976876669189e-01, 8.12391012184851213e-01,5.95559298023184969e-03, 1.62780807349503231e-01, 1.50631171769639888e-01
3.23117486315747882e-01,2.86882106984098884e-01, 7.03100201053491580e-01,8.17792582486976172e-01, 3.84699618593177695e-01,9.94539969978456062e-01, 2.36203156756214783e-01, 6.48609831453036967e-01
5.32419792498473377e-01,9.11179897394161942e-01, 1.90513597643818033e-01,6.11312016978361572e-01, 7.25446622633761473e-01,2.92929086520631210e-01, 2.69266328627623674e-01, 4.32548101399161389e-01
4.96761626513186005e-01,8.33031958673034256e-01, 4.53434223942878023e-01,3.11268971342985812e-01, 5.48475412894679271e-01,5.50882572080678590e-01, 3.92071397264083521e-02, 1.52098811446083115e-01
9.16276377753336035e-01,4.40100580778597039e-01, 6.86419999047887974e-01,1.83567509238679039e-02, 1.87304846070033171e-01,9.91203252864176099e-01, 4.34113710127671415e-01, 3.97027245494287750e-01
7.89829026493137909e-01,6.04957605419409572e-01, 1.83724035855130863e-01,1.59293852028752014e-01, 4.76620659314074269e-01,2.09388944397820187e-01, 1.00170523074798665e-01, 3.37104562491492898e-01
9.22183838535515110e-01,1.41878800480011780e-01, 9.02580694282817064e-01,2.58888078953924961e-01, 8.33592569559443497e-01,8.00290575073188348e-01, 2.54094053304644053e-03, 4.65561144201248698e-03
3.17133450221851021e-01,7.48469600608714813e-01, 9.10603299887770445e-01,6.95140432087317461e-01, 3.95383731110242387e-01,6.21908456319705039e-01, 7.09372008584016611e-02, 1.36313349747744700e-01
8.87797710782137206e-01,4.94164663310489694e-01, 5.60304011881207376e-01,3.65352733208184621e-01, 9.78955244352090914e-01,2.62302931020119146e-01, 8.76754341838620194e-02, 2.03353715633492027e-01
1.36767226219598359e-01,5.16768603030852924e-01, 9.07616225516366115e-01,3.32721002827451873e-01, 8.92538803403901349e-01,1.87437801646803126e-01, 1.14766373601786917e-01, 7.85729476221496137e-01
6.28570551919021892e-01,5.94301780282386782e-01, 4.53003907095847147e-01,3.47815256439224396e-01, 2.07636741969347449e-01,1.91581962374616444e-01, 3.30503443486864917e-02, 1.13620098996188260e-01
4.91911069095792519e-01,8.52234537397703273e-01, 4.31991242764736438e-01,9.78799145964134532e-01, 1.11484899822010153e-01,2.48324731606035853e-01, 8.43346598852217078e-02, 1.05722949635667973e-01
7.06094910009467114e-02,2.74791061581678986e-01, 2.59407027445924365e-01,2.14523006120208581e-01, 4.13176018960695668e-01,8.41857565627339155e-01, 1.27706577470608096e-01, 1.97717209362982677e-01
6.43297990744039816e-01,9.36262671342212971e-01, 9.27445112461430243e-02,7.27884972529097896e-01, 8.62666681447512795e-01,1.36935377042426532e-01, 4.85783966094822495e-01, 5.00515305331626248e-01
8.55714384121745719e-01,5.75378162873406040e-01, 5.06988931881626081e-01,6.65739580991606683e-02, 9.91597764569495443e-01,9.08249666008617007e-01, 4.69427301379212736e-02, 4.83338933131491622e-02
1.93358280610270494e-01,1.02333734492638939e-02, 4.26597870890562891e-01,2.11199335672514477e-01, 7.48634688037365437e-01,1.40626947655199230e-01, 8.11787136954806032e-02, 2.46235700931186186e-01
5.49545810187263895e-01,9.36637748772577328e-01, 7.76438250007143282e-01,3.81526389855674886e-01, 6.01895012919520744e-01,3.36949707198627935e-01, 1.07005045816599115e-01, 5.93992140042407857e-01
1.15476426357813189e-01,7.37312546659353307e-01, 3.22683077514098526e-01,7.39506806341271417e-01, 4.18012634566260033e-01,1.62772948488468017e-01, 1.19712269097659169e-01, 2.04790605466270703e-01
9.29495924127016315e-01,9.72265994712975257e-01, 6.39905735488879190e-01,1.52732896183762623e-02, 6.17725715164589073e-01,8.13278325173931282e-01, 2.52320546429912085e-01, 3.16067104395373610e-01
1.29791430736127533e-01,2.32646394701376269e-01, 8.58767397602473448e-01,2.14767401423321180e-01, 1.92862884566512571e-01,4.66431729914963178e-01, 1.71551544875567924e-01, 2.40986026424094363e-01
4.45736543050588518e-01,9.29986330197700606e-01, 9.62337906385144271e-01,9.63624100233841929e-02, 7.57433845338630563e-01,8.82019679196032302e-01, 2.35058689739061855e-01, 2.89503315141312390e-01
3.51044147278662511e-01,2.62407726360985638e-01, 5.73231877951662083e-01,3.67467596559626575e-01, 9.42403999321565600e-01,1.39604380602936007e-01, 8.94135860093476786e-02, 2.06102144816988297e-01
1.89090645852384109e-01,1.57692544656558020e-02, 5.27302041498153407e-01,9.90497216168704564e-01, 7.59799406646918696e-01,9.52198024154286782e-01, 2.39574906016086997e-01, 1.01673869171656772e+00
4.39757171979088257e-02,1.43595786225067523e-01, 6.14313126463605474e-01,5.83582587757887072e-02, 4.39512775004265333e-01,6.82231002573218892e-01, 3.40918414653248958e-01, 5.26191149493817067e-01
7.48614044877173312e-01,5.21923807742944890e-01, 9.33731163510021056e-01,1.69692120417674785e-01, 1.19436457137315544e-01,2.61995555757900234e-01, 2.69733452415597541e-01, 3.29140123397833773e-01
9.35921743316002863e-01,8.14163232610086940e-01, 1.17809202151307302e-01,2.45823993704264554e-01, 5.01336126581261032e-01,9.15926348957824876e-01, 3.30245740366526985e-01, 4.27727044350414864e-01
5.62241222685464503e-01,2.21921103345546489e-01, 4.45315745933593798e-01,9.08329078347308583e-01, 4.61711453750778711e-01,8.13969779754562084e-01, 2.21138627585449818e-04, 2.30898352112747941e-03
4.72665755104755503e-01,6.94922776503776762e-01, 6.14978006195378346e-01,1.89921160505902464e-01, 8.22779395657250778e-01,4.85476812880363262e-01, 1.47001227696816339e-01, 4.06872376089720600e-01
9.95583133887039562e-01,8.15262929370516143e-01, 3.06119900730292271e-01,6.47111141101509579e-01, 8.98824004615510264e-01,7.40672270667181221e-01, 3.51572960945331359e-02, 5.85912750930737275e-02
8.98501463308804760e-01,5.38017614871481364e-01, 7.55860376846190896e-01,1.24346622314790989e-01, 8.23510697023065785e-01,2.27862892320188637e-01, 1.32193018742185267e-02, 1.06899029659810463e-01
8.49586492710246999e-01,8.53902039464930374e-01, 2.70849291861551489e-01,4.21537795389409498e-01, 1.27803645174941360e-01,3.26267961092319703e-01, 6.71162567153342493e-03, 3.90511884109535218e-02
8.79622530945101566e-01,2.35705368666605519e-01, 5.50817306593158862e-01,4.09579312780111171e-01, 7.01412563466873862e-01,8.76206576763495448e-01, 1.79614073500209193e-01, 3.66315356068706188e-01
5.14355083059493179e-01,4.21962201155845484e-01, 2.05094213109801804e-01,8.30345007877806851e-01, 8.31553449965483527e-01,6.28927051909709989e-01, 1.93544489157839006e-01, 2.94121415532717312e-01
4.55145741263296988e-01,8.44291469064145428e-01, 1.92980825805623257e-01,4.99767478921876451e-02, 1.22184398387429338e-02,9.15925670248764923e-01, 3.70603650227936121e-01, 4.18943739243606783e-01
3.46793685780011351e-03,9.87989848904030965e-01, 1.50817578005468911e-01,3.89649035209935102e-01, 6.79958386150908090e-01,9.44058153832898261e-01, 3.98298526382582507e-01, 5.19704782760887496e-01
5.82418248594896992e-01,8.31948135431362923e-02, 6.56090562135234201e-02,3.78826004455327991e-01, 7.03100156842057622e-01,9.93057554781870966e-02, 4.40036191466207371e-02, 6.32163827668092287e-02
1.05519671182343400e-01,5.78241655999618409e-01, 3.68108928915368616e-01,4.24301038598539182e-01, 7.19727299250448760e-01,3.58248821373546522e-01, 3.67837463262121953e-02, 1.02814349696909321e-01
8.96233327820794567e-03,2.69227384306279904e-01, 4.83244628753225380e-01,4.10256184283768532e-01, 8.04878855653102243e-01,3.83822078024883884e-01, 5.78969176466712643e-02, 1.79403683786405754e-01
4.83490733640891457e-01,5.10125629304370221e-01, 5.67361994261134095e-02,1.47819066030648871e-02, 5.14503819112443805e-01,3.10944562214949816e-02, 2.19790862353273664e-01, 4.79831763099034914e-01
5.83204194500891226e-01,2.17420486595012119e-01, 7.54561007929033467e-01,3.41750431587294790e-01, 3.91686168578865068e-01,9.30736134367463941e-01, 1.46042921998634528e-01, 2.11106786137825769e-01
1.18513361540460993e-02,6.36291161546562289e-01, 1.25282664382937892e-01,7.38515872063919998e-01, 6.83058889866470453e-01,7.73406755288404746e-01, 5.30607939562860870e-02, 9.49436049378778457e-02
3.91596895642585707e-01,2.37081350278101510e-01, 1.59751883182241317e-01,9.15906262500209012e-01, 9.04873483284652780e-02,2.69143209589199461e-01, 1.96967279853263011e-01, 3.02811638469469846e-01
6.81463021511423683e-02,8.61561433100569096e-01, 8.76831731745674414e-01,7.46616614046343496e-01, 6.86079948941760276e-01,1.72964875815538877e-01, 4.85829731527495146e-01, 8.03642032391662764e-01
5.49216274632851831e-01,3.20610103621728593e-01, 4.96892088327033243e-01,7.22910169815825676e-01, 7.88157296387949402e-01,1.92263144589550850e-01, 8.94103386723760080e-02, 1.47705665966918920e-01
6.93235991633667559e-01,9.02347186523073330e-01, 7.07199535103021915e-01,1.40811645694161824e-01, 3.26931467181504121e-01,3.41203765963193573e-01, 2.86789464682285611e-01, 6.67203429589007802e-01
3.96491802688411554e-01,6.24996560048126981e-01, 6.89767498993141159e-01,7.25214352694236175e-01, 6.17405258703260795e-01,5.84658960484296553e-01, 3.39694965269752500e-02, 2.14875861053261952e-01
1.23009182800169259e-01,4.88680257917985972e-01, 2.89622361424685115e-01,2.22382429512462010e-01, 4.02440969990319086e-01,3.92492754622718043e-01, 5.83859724482307246e-02, 2.86035475905267622e-01
3.33466582803805145e-01,7.34697700894081929e-01, 5.43089309594991909e-01,7.75078546099822185e-02, 6.23825028451382990e-01,8.92061304543680045e-01, 2.23807609957138109e-01, 2.73421334681130335e-01
1.54947647189852655e-01,7.45646110740132317e-01, 7.79651821700614200e-01,7.44478895362862048e-01, 5.47163463115056703e-01,5.48019947744927016e-01, 1.23000088684092443e-01, 4.04100929684874322e-01
8.16569805977441554e-01,3.32002973398445755e-01, 2.90889691201097533e-01,5.54416422774110518e-01, 3.54401721066387565e-01,3.23173252340410944e-01, 1.07434006735643489e-01, 4.48002802151190704e-01
6.26050845166985059e-01,5.10062255447566337e-01, 8.27507001682680099e-01,6.61890171757460455e-01, 3.74600994489985739e-01,4.70917585252032866e-01, 3.02911720790561625e-02, 6.16272323604728917e-02
4.61026489274665274e-01,5.26945309731130296e-01, 3.35176611310266215e-01,7.74115443830725392e-01, 5.55650304531573047e-02,5.50172176464631790e-01, 9.72948648052230636e-02, 2.71594122955946260e-01
1.46258276033591539e-01,2.54169745239815725e-01, 5.99157797373887746e-01,1.20601598130614773e-01, 7.99980750510020933e-01,7.55527994137628611e-01, 3.14381410585287124e-01, 4.72094513014615080e-01
6.38563790485820570e-01,8.89587676619435497e-02, 8.75821647596779829e-01,9.61410350984335360e-01, 8.00110321612667819e-01,2.17498669597097072e-01, 1.10444425175470581e-01, 1.47701451407773771e-01
2.40235459329907974e-01,5.58646896942249893e-01, 1.13566420414874525e-02,5.71842081203172370e-01, 5.46529780209937810e-02,2.25873649727699299e-01, 7.86135422841638398e-02, 2.25468787312004870e-01
6.94414176659911675e-01,8.99760413305726203e-01, 2.24502062630881905e-01,7.95177620934528484e-03, 9.13136013317446982e-01,6.29570890141390116e-01, 3.22023353071422491e-01, 3.47120189377131294e-01
6.52913036110342127e-01,1.68854435867158759e-01, 3.38192944731218081e-01,3.47661571430970651e-01, 1.99084808978947869e-01,4.24223307815862927e-01, 7.78010616287624218e-04, 4.89976461587505671e-03
6.01928107535946166e-02,5.22697808988947243e-01, 6.17928826727445868e-01,3.77068893853095055e-01, 7.60022060811512690e-01,6.30119462768538474e-01, 1.61828299674623255e-01, 5.57614118239770362e-01
2.10155129005420882e-01,9.38836726627780505e-01, 2.15809123928981328e-01,4.95665874255199923e-01, 4.81584030360934889e-01,1.69022559395725303e-01, 1.15936852178661273e-01, 2.75313658408487927e-01
8.14942078889712707e-01,6.35427550879260505e-01, 4.29054942783787086e-01,7.37932636096108041e-02, 3.64992352463770486e-01,3.07231540696337291e-01, 1.26060575457528495e-01, 5.20762791632853439e-01
4.71914095022891056e-01,2.59014888453125369e-01, 5.50026841763848529e-01,9.59982523728554193e-02, 8.23121735556418654e-01,6.96783017559601148e-01, 9.14479591256212587e-02, 1.38569737022056022e-01
3.96510211467928864e-01,7.16325425576726738e-01, 9.34004372436264774e-01,7.03491778660473632e-01, 1.02915821414190978e-01,8.19095111617222926e-01, 5.14702194327734397e-02, 6.13405106965742297e-02
1.77523415080824698e-01,9.05093021462736180e-01, 1.55870436107427124e-01,3.80529237728087555e-01, 1.77258313434271342e-01,5.15429225735332452e-01, 8.29831925278944754e-03, 6.07557374750283957e-02
2.03698323763531919e-01,7.56087419411739958e-01, 2.35577470955892543e-01,3.81197438842006631e-01, 2.13888125880436597e-01,4.25080093077576660e-01, 6.73217656034071597e-03, 1.37531337169375129e-01
2.35167518633123351e-01,2.26548550693227657e-01, 3.17503560267187401e-01,5.00432940086305567e-01, 9.99914959681919235e-01,5.26616990461869938e-01, 1.84745938381708746e-01, 2.70526096954049056e-01
7.26774476500086530e-01,8.56253956143863459e-01, 5.94563469377420439e-02,8.84312401133633297e-01, 4.93418868086715756e-01,3.16341209702677095e-01, 3.66841159583721654e-01, 5.13220315930862814e-01
6.74576523823854912e-01,3.02448803715369530e-01, 2.17708239144656868e-01,6.71992473325274897e-01, 7.90851283014030182e-02,3.68237798782499515e-01, 1.90003170195402526e-01, 5.69057300595416149e-01
3.54245649119932615e-01,7.24893914895783142e-01, 6.46877643842965755e-02,4.25948006020418823e-01, 9.11461419280337748e-01,8.71600479794050087e-01, 1.24097332241514952e-01, 1.29688666168322198e-01
7.48464054263817569e-01,3.50834181943306733e-01, 9.75875270209048740e-01,8.90803707336206951e-01, 1.07868185026514296e-01,7.51898509996254960e-01, 4.37108773995497024e-01, 4.97250661310837283e-01
4.10939903004860385e-01,7.50955743390854025e-01, 9.04237277456609867e-03,2.01441026377742971e-01, 1.04115684463576219e-01,8.26863450253394139e-01, 1.99111543537982744e-01, 3.14747406489710058e-01
2.72210358401597241e-01,7.25424576675703814e-01, 5.69645134523100283e-01,7.26595848194840133e-01, 7.20620886751551781e-01,1.79157628804460733e-01, 1.63003997823397112e-01, 2.87041920404165152e-01
7.53623801739967791e-01,5.23021772661493967e-01, 6.29952967957585042e-01,5.50645933428086432e-01, 9.34152475902499169e-01,4.10371486706037403e-01, 8.94460167188960119e-03, 2.67015810840484473e-02
8.99880283787408142e-01,1.92168235572635626e-01, 8.95998821970269477e-01,7.97263115037723291e-01, 7.14524349879416265e-02,4.84538704919091900e-01, 5.00142624501607957e-01, 5.67146523414488346e-01
5.13572799936414470e-01,1.71789131245481896e-01, 2.59355822542500669e-01,6.40915244345887092e-01, 8.19434259656135255e-01,7.83120411310714748e-01, 2.98898387950064459e-01, 5.17259829732999998e-01
3.34433950884338582e-03,1.10294746085948692e-01, 3.42400085542916566e-02,6.30773708013934509e-01, 8.46314378832990766e-03,2.76612030606477211e-01, 2.47425384138423056e-03, 6.96779592873748160e-03
7.78100076643600258e-01,2.20193299545646259e-01, 1.76416824380480453e-01,9.49621023964340893e-01, 2.07648505709938314e-01,2.48779242107223242e-01, 3.98903508387754235e-01, 5.68613376735771059e-01
3.24207917048233707e-02,1.37729451497415778e-01, 2.90924388644085874e-01,1.14541715167489011e-01, 9.75806382139524198e-01,9.25638225550182270e-01, 2.25552228481096934e-01, 2.12469478999927353e-01
8.27090538681066745e-01,5.43942371767625499e-01, 2.11009755109477282e-01,7.59947789209350577e-01, 9.02939412436413180e-02,9.20468883413024352e-01, 7.28186917308607795e-02, 3.62558870293119839e-01
3.74165367011769501e-02,3.72662382248752033e-01, 3.77531971578647374e-02,1.78105687767698528e-01, 1.56488146253616733e-01,9.56922847054480052e-01, 2.33628761559674346e-02, 2.96552420402429670e-02
6.56614831554340750e-01,5.30078870433662419e-01, 6.85996399987732208e-01,5.84920791008738172e-01, 1.16239479765764431e-01,3.37761848429184330e-01, 2.39846463805870984e-02, 3.86191396162263792e-02
5.65187982507772912e-01,2.79201374906478339e-01, 9.06017844815632523e-01,1.46423909455798529e-01, 2.37511383709587798e-01,1.33147281072316881e-01, 9.32876649669187458e-02, 1.39518880283938190e-01
3.91166188365399070e-01,8.55477170314082991e-01, 5.99112379922351224e-01,7.59426210545730229e-01, 9.90429744372327669e-01,9.65343710451203041e-02, 1.00259425008891678e-01, 1.30244959033731733e-01
8.31911900861475928e-01,5.34275037321445434e-01, 4.60833293788146636e-01,9.83801230584175346e-01, 4.66218366825704833e-01,8.83548355188411683e-01, 3.47809659739407237e-02, 3.46432933364750117e-01
8.47065483063759284e-01,1.46003490398404767e-01, 5.26457010014911519e-01,1.00256811128762058e-01, 7.02814126841879716e-01,7.75657342477954814e-01, 2.08471380591842892e-01, 2.98650073492701895e-01
7.60857654026973251e-01,4.14216637999753723e-01, 5.60139825204958086e-01,6.29649185500397612e-01, 4.46442308167438018e-01,3.60441888759660989e-01, 7.85288498447354322e-02, 2.68720673570507496e-01
7.16595495118300008e-01,5.34845140564123911e-01, 7.35413904390692541e-01,6.08025020663617188e-01, 9.33495299852201366e-01,5.09581347254141281e-01, 1.63481261063107911e-02, 7.39080812545668403e-02
5.56835003279492646e-01,2.60676032343285291e-01, 4.65892144867352864e-01,9.23192776950051086e-01, 1.54383463563646628e-01,2.66422153260082228e-01, 2.66108315293567488e-01, 3.66085963740424181e-01
9.15590788607656525e-01,5.42866559211965249e-02, 6.24273681798935276e-01,1.34584635875913516e-01, 7.74123799543460445e-01,4.60299593265658835e-01, 1.06919000781968393e-01, 2.98213160223247564e-01
8.79266405196590162e-01,7.12222808250166928e-01, 5.88909098709175072e-01,2.40034545330148674e-01, 2.78605863939244913e-01,1.29508534795438224e-01, 1.14429510688817737e-01, 3.47388128799456408e-01
7.00040416215590988e-01,1.73885057709091129e-01, 7.72978614515375972e-01,4.84713598545530977e-01, 1.53891513015300685e-02,9.97061241483232275e-01, 2.72850141382838918e-01, 2.98336432889477421e-01
8.32360475471245809e-01,5.58260312833826045e-01, 1.54545537542378764e-02,6.70580838140553248e-01, 8.84069075084595868e-01,5.95608106906223567e-01, 3.63175712122556088e-02, 4.16560393202713777e-02
2.69228262571128973e-01,9.79652011408408407e-02, 8.91045915247487774e-01,3.84122880521663435e-02, 7.01804615207722415e-01,1.72320987089038202e-01, 7.19969222139967280e-02, 3.10562996512439737e-01
2.87847547857693509e-01,3.06938103438546328e-01, 7.58282258644941143e-02,5.38812595618592849e-01, 3.25328756078418269e-01,2.00170241874405352e-01, 1.39459134970178061e-02, 3.31548648019260248e-02
2.28800991084211258e-01,3.36286156833132344e-01, 7.37641237125479465e-01,2.07115085945759891e-01, 5.93532889021960441e-02,8.80098811824923444e-01, 2.54826024016122865e-01, 2.66693700250712817e-01
4.25619465491587134e-01,5.92933946639937703e-01, 6.92848734666117183e-02,7.38430184098411324e-01, 7.32031364745092117e-01,6.96352904556245766e-01, 8.14335306306455814e-02, 1.22625923497463818e-01
1.39864048219788262e-01,8.14702900982067990e-01, 8.63478562267329885e-01,4.35471148100605832e-01, 3.12090210722143713e-01,5.10372560406560649e-01, 1.54904222007652775e-01, 2.78378180091050087e-01
3.81013966797899784e-01,3.47178050304244756e-01, 5.00091662114648949e-02,3.19839510752308098e-01, 2.18694754330312824e-01,4.43708638882941098e-01, 3.63896584330669071e-02, 1.73879712392584873e-01
5.78240473430308710e-01,7.35094175230353808e-01, 3.63568291085012207e-01,8.42839882911981975e-01, 1.56974925471332405e-01,2.60189996932830736e-01, 1.47338270946757860e-01, 2.38337282995169514e-01
3.15483923400527999e-03,3.39110770915104887e-01, 2.62977101972940885e-01,2.44325841863877624e-01, 4.98605957136704525e-01,6.44288481753996223e-03, 3.94732238476892400e-02, 1.17891327246848518e-01
6.85063188791036892e-01,6.07375502661374744e-02, 8.65951289483399944e-01,2.15725099569952228e-02, 4.67097401646921595e-01,1.92273164354601955e-01, 1.52565885663527752e-02, 3.51658347203570240e-02
6.41324053425458618e-01,6.93472968273214918e-01, 7.56840598231499073e-01,1.05578097014383809e-02, 2.68976196853706107e-01,1.26771985000420973e-01, 3.19745335040418355e-01, 6.37558722928948218e-01
7.91012012073661563e-01,6.59305792404946800e-01, 8.73140465690900758e-01,1.74007514743391822e-01, 5.76738173732012416e-01,1.12487177985469922e-01, 1.48896091906525807e-01, 4.91861648662508588e-01
3.71402014467328123e-01,3.62882992062955267e-01, 7.51582118580326752e-01,9.55895081619099196e-02, 5.05393391245736456e-02,3.50618666115911748e-01, 9.04271550615976388e-02, 1.21217675509861372e-01
1.09547801067593653e-01,6.90178242681307008e-01, 1.51801458684635127e-01,2.48546998474636127e-01, 1.02271169699271858e-01,2.18812728532850942e-01, 2.31305048121348278e-02, 4.00389352696966960e-01
4.81130192159772152e-02,4.77618642300226770e-01, 2.58928566119732695e-02,7.54213459406599784e-01, 9.21103540148684674e-01,1.14295357186873003e-01, 2.33391550999939912e-01, 2.12095506005041623e-01
5.61004541032269044e-01,3.39770628009501641e-01, 6.93350593916298719e-01,9.32800177888079785e-01, 6.76036553370016557e-01,6.00855204494623707e-01, 3.36638693315770010e-02, 1.01276332809417377e-01
