point_x,point_y,point_z,line_point1_x,line_point1_y,line_point1_z,line_point2_x,line_point2_y,line_point2_z,area,distance
3.39110841731706580e-01,2.54440022692117518e-01,2.25309745892172453e-01, 4.75613254089474191e-02,2.83896920439968836e-02,4.64589639698714696e-01, 1.18344043771669627e-01,1.38959683027655378e-01,5.55620730513940675e-01, 6.60766938303635337e-02, 4.13605261835739257e-01
4.19997849743878993e-01,2.41394995246392075e-01,6.04325989537405572e-01, 2.96357178998925108e-01,2.51418187629313672e-01,3.19504796198992413e-01, 7.18157767703838656e-01,5.65140853781859742e-01,6.08479114530231513e-01, 1.32233044697231655e-01, 2.20436234041871487e-01
1.93772253387918703e-01,6.11195055618166450e-01,6.48780799538435038e-01, 9.91317813267569514e-01,4.58598056215691385e-01,4.27012728987011481e-01, 7.15444586602563715e-01,1.78819931726074022e-01,6.75672337685836566e-01, 3.14886440240058130e-01, 6.77193247367891327e-01
7.60795315217685175e-01,6.04984875596495941e-02,3.83825119648628421e-01, 5.18799156034525977e-01,6.30908265927622169e-02,6.89530949685470573e-01, 9.33159346664470979e-01,4.99670344981584691e-01,4.99354120528869627e-01, 1.89312845791726053e-01, 2.99906540189425475e-01
8.60214927847456123e-01,7.59460205016095458e-01,9.07394101963471811e-01, 1.64169668654108758e-01,8.62548256126516644e-01,5.40376590022222714e-01, 3.84620331341786081e-01,8.79390324486243324e-02,4.84755579468970521e-01, 6.04263319615086392e-01, 7.48511527303636237e-01
8.36066803746833509e-01,7.47068659640925281e-01,9.60711918736388171e-01, 6.28135932983820533e-01,5.84002271345792412e-01,6.28431203459360099e-01, 6.28993007399603732e-01,7.96898287848470499e-01,8.77994011365975324e-01, 7.42516937616314460e-02, 2.26352875066353099e-01
4.85160307506129818e-01,8.06167390406790418e-01,4.72360113940951565e-01, 4.59077936851295054e-01,6.31316345542782376e-01,6.50633341727513970e-01, 3.24476335441420627e-01,9.78563221330568833e-01,4.38088137701884262e-01, 5.04674170294978075e-02, 1.17693253374496723e-01
2.87150646508271934e-01,2.35607211677989259e-01,5.33001788672062937e-01, 5.09418695290242751e-01,3.08362913061390964e-01,7.44059973022377696e-01, 6.77265471032035715e-01,2.07066007976277833e-01,8.07227631619632513e-01, 4.83529206384301427e-02, 2.34756784636293181e-01
4.93569997616341904e-01,5.01367785799840204e-01,6.74395546180327043e-01, 4.10186608438878775e-01,6.53236201138799988e-01,1.76103780524897613e-01, 4.18705403525634678e-01,3.85207763853751994e-01,4.82565201713803349e-01, 9.20268047307746528e-02, 2.25986371136588038e-01
2.23503807968696511e-01,9.10268754425546445e-01,6.83875180629648360e-01, 1.77929542723067269e-01,9.00120444217520133e-01,5.91095471172853104e-01, 4.75398714275456435e-01,7.34986911474538540e-01,7.49940831477023839e-01, 2.85033525265734368e-02, 7.59108012071036814e-02
1.55326840158399815e-01,1.41222983131413904e-01,9.15288692809931859e-01, 4.01811008669078706e-01,2.35315734101132046e-01,9.17177513919138709e-01, 2.84847554807573289e-01,8.41181164674460136e-01,1.58884199773785539e-02, 2.86968230393778390e-01, 2.62724076437095166e-01
5.92401782722123627e-01,4.63082373879669107e-01,2.99473625103541585e-01, 7.51839662001554720e-01,4.39782251565419391e-01,4.63893044645461106e-01, 9.84162924463082955e-01,6.07709202095230161e-02,7.40675925095234500e-01, 7.86326977833106955e-02, 1.50156367581498251e-01
8.37152734134490872e-01,6.86804555124880367e-01,4.83590095997109115e-01, 8.74388022084904626e-01,9.64796589181562747e-01,3.21274602025510947e-01, 6.88487096138348575e-01,1.06751319244373977e-01,6.04141518155859147e-01, 6.67246620666281515e-02, 7.23384057903194155e-02
1.61708292212724092e-01,1.60405417096509573e-01,4.87483006462773316e-01, 5.60689248933009310e-01,7.55490935538863373e-01,5.40020711315278956e-01, 2.54079041045225384e-02,7.05192374436913183e-01,8.45117842155229337e-01, 3.81404855825335010e-01, 6.16985254695812890e-01
3.88334040377339318e-01,5.34876972078782820e-01,1.70948963728855152e-01, 2.80745864964563774e-01,2.23277597431039476e-01,9.20547356047312304e-01, 5.37385776843838370e-01,1.52902736433180308e-03,5.28560829975519897e-01, 3.41314410315428807e-01, 6.58459315551623514e-01
7.80195462603688106e-01,4.20947464651933334e-01,3.73296882536190200e-01, 8.94271519358915801e-01,1.17143884432661105e-01,4.86791467043862558e-01, 7.37092161148560465e-01,6.67979929227997204e-01,7.92703243080858710e-01, 1.64847288839085282e-01, 2.53849338748644959e-01
4.69179935616133914e-01,6.03633272525406106e-01,4.29294543147875518e-01, 2.00207509679502516e-01,3.14805487905598258e-01,8.16493037509797848e-01, 4.68863749480384895e-02,9.07337986828462117e-01,4.18620389441221818e-01, 2.86832023793517299e-01, 3.92918819554366028e-01
1.31188247129562563e-01,8.25369337152971561e-01,9.01253299495021531e-01, 4.88943243324830079e-01,3.31593019137954137e-01,2.45162852136125986e-02, 6.72966423464620989e-01,9.68470438745983153e-01,1.05277474437270091e-01, 6.37655222968990909e-01, 9.54813640176932932e-01
2.25156599064295193e-01,2.50249846523535768e-01,7.04030746129257978e-01, 2.52918025324114670e-01,9.63522766667991304e-02,2.04668190917141946e-01, 5.04318884143064916e-01,6.73553139179178917e-01,3.79091396853740381e-01, 2.97182592003781165e-01, 4.54902094853245731e-01
1.73674850300868377e-01,8.87205006688703723e-01,3.92082239617363548e-01, 4.42935023678322493e-01,4.83466190363235349e-03,9.08321852366190452e-01, 2.57621868800738230e-01,2.57489790727779444e-01,4.27697538628324048e-01, 3.10630445024215496e-01, 5.41415134824280497e-01
6.60017646192507246e-01,2.19427300823820448e-01,5.55764573745933799e-02, 8.24497100257287618e-02,5.88295918406279816e-01,1.52758818517414352e-01, 1.38164745296147307e-01,9.49639908063363847e-01,5.67033867303354255e-01, 3.55359828194909133e-01, 6.43141798301847922e-01
9.99147293747576271e-01,7.43760922026202032e-01,1.09342488849599517e-01, 6.89542960720245790e-01,4.25027444543361721e-01,4.96660817945985822e-01, 5.18559036711291221e-01,9.20880599239601416e-01,8.86686681110856356e-01, 3.82534356896714278e-01, 5.85250233414725374e-01
9.80472715591208077e-01,2.33064097428348660e-01,2.27952715281985796e-01, 4.16598573412818585e-02,1.81037863701802082e-01,8.37625515548572896e-01, 3.26759720278318899e-01,7.52334946078739186e-01,7.12440280237391255e-01, 6.26067993530891598e-01, 9.62232709532559016e-01
2.85359647492546498e-01,2.60614568317563799e-01,2.47776408585350327e-01, 3.36033096141521326e-01,6.57795319503244769e-01,1.01679190487695692e-02, 5.32520432465046323e-01,2.76118202467348528e-01,1.76411945378611268e-01, 1.14580244347275678e-01, 2.48898314957607170e-01
5.16344326978147583e-01,7.94159625880099806e-02,1.65383345196637666e-01, 5.24016421155679701e-01,6.12429766622491045e-01,9.78452343060177365e-01, 2.47742857779964409e-01,5.63100339180142573e-02,2.78485491122797746e-01, 2.73447235650562614e-01, 2.92235588070891616e-01
9.59668325351743290e-01,8.76799968857854828e-01,4.13800061380913298e-01, 7.75556291814254450e-01,7.70866755719349372e-01,8.40182949557716663e-01, 8.70086973284544096e-01,7.86965727987072872e-01,9.91101783557711946e-01, 7.21696055582495832e-02, 4.03618741336061182e-01
9.33869868404597847e-01,4.92781110636390629e-01,3.04273832648034981e-01, 7.73156066445674250e-01,5.37157453038663468e-01,3.83953325800099221e-01, 1.33855454142712937e-01,6.29119248094514472e-01,5.60991579879943858e-01, 2.62797549869526262e-02, 3.92407925235257263e-02
9.22840935633894022e-02,1.63195962730169009e-01,4.39898533855672680e-01, 8.66403295917522742e-01,5.42976197431102037e-01,6.81728076351644452e-01, 1.75197605626525532e-01,2.10085126012827028e-01,5.10011403796343687e-01, 3.77914430119172876e-02, 4.80701203672204910e-02
7.32324071457963299e-01,4.27990501075533603e-01,3.08867473104972978e-01, 8.55758277074073592e-01,5.83810439457573049e-01,5.04712864323602850e-01, 2.48624223777202391e-01,5.46988232607347191e-02,8.80279297954138618e-01, 2.33367959747699971e-01, 2.62622470496274185e-01
4.42788135132637595e-01,3.24850547694700897e-01,9.35193903248565328e-01, 1.38457425674406442e-01,5.51336341133135344e-01,7.71209040222963438e-01, 2.33293367710346700e-01,7.14544099311190672e-01,6.56581159959174210e-02, 2.75291521517457449e-01, 3.76923317100664068e-01
4.29496372806809856e-01,6.50468398646273038e-01,6.46497470630855497e-01, 9.77773230894490641e-01,1.86965952200693009e-01,9.67727979909277614e-01, 2.32653713345430391e-01,8.16666612401320990e-01,6.91855096344452192e-01, 1.15320149937453847e-01, 1.13748102225489464e-01
5.21159523638381583e-01,9.54710800579421925e-01,9.21130205446023531e-02, 5.09593897014646080e-01,4.76299856537684696e-01,5.74470579053699359e-01, 7.78438919143554564e-01,2.61256462834846603e-01,6.89338685669883544e-01, 1.91652307661303811e-01, 5.28074023107037105e-01
8.32408162421761855e-01,1.48177763019566866e-02,1.15078916741539361e-01, 3.60450706009241229e-01,2.28461322796738031e-02,3.94836488005355313e-01, 2.97280949687386498e-01,6.91230018190408968e-01,7.18174189887513248e-01, 3.89093413326911053e-01, 5.22155591968465504e-01
1.65802793799164294e-01,3.60453682419889732e-01,8.72099367395172465e-01, 6.23306895494956881e-01,1.19072400961218627e-01,6.71949131263082089e-01, 9.54745582637203216e-01,7.92037240224793049e-01,4.48722668232626298e-01, 4.32780101435138786e-01, 5.52957542262580204e-01
8.93218397598456670e-01,7.88054747191306637e-01,4.33990658553871089e-01, 1.35776430611587728e-01,3.67362115615603946e-01,6.13263987639435570e-01, 3.21856540907134447e-01,3.12497671574401559e-01,2.69955109040233787e-01, 2.99234350002692662e-01, 7.58840632313439456e-01
3.37491311069699096e-01,9.81313011109750222e-01,4.32194761146061257e-01, 8.77019899362531774e-01,4.79580023232305086e-01,4.49567022302831520e-01, 3.75618251838377382e-01,9.64687959215403845e-01,1.13286651303077135e-01, 2.35862048450021650e-01, 3.04542836041146736e-01
4.41399202643484201e-01,2.47315436006232736e-01,3.32750702333194037e-01, 3.06032713618267116e-01,1.39276775698012889e-02,9.02763795515471590e-01, 6.73865062087223521e-01,1.40196712004665436e-01,1.09713245751950628e-01, 1.67303874975164607e-01, 1.89413248508944143e-01
4.14443873070377666e-01,6.06551672131341091e-01,4.41440466692052502e-01, 6.84185544084071950e-01,1.50324269321002291e-01,7.05167581654588926e-01, 2.95165696052080206e-01,3.97393158208159236e-01,1.40441978061992101e-01, 2.27615118372528208e-01, 3.12272291938092528e-01
8.26797137385685388e-01,1.85035329689416050e-01,3.44015957929866500e-01, 8.41301320635845062e-01,3.45174045284593611e-01,8.35197976789419316e-01, 1.22277876715828793e-01,6.03483552835116899e-01,3.32327589595330708e-01, 4.20456244864486128e-01, 4.59687420440567318e-01
1.09691995888453131e-01,2.39042437029306054e-01,7.60006128077568954e-01, 7.79457878953739303e-01,7.34232490279377314e-02,9.69968999991330794e-02, 4.69362349485010433e-01,3.65343409762918347e-01,8.73880774379868108e-01, 3.52205980965639209e-01, 3.97541615510439317e-01
6.39387245066850407e-01,1.91336521153051553e-03,6.28687286817501079e-01, 4.62601941749472889e-01,3.58255084414689229e-01,5.06111241335243878e-01, 5.07845286697491405e-02,8.92327302482397111e-01,6.48887414835116472e-02, 1.09161684712494322e-01, 1.35450094125920600e-01
8.31414528649179640e-01,5.80302077946532768e-01,6.12439577288358072e-01, 1.71629894641564973e-01,3.53763784039040630e-03,8.69576619034109544e-01, 9.30735785104954583e-01,1.35034387084455809e-01,1.70834203598123291e-01, 5.74644869199015362e-01, 5.52498675868004163e-01
2.94864289382771871e-01,1.78343646319857330e-02,8.65465247511420621e-01, 3.75761605534343679e-01,9.18831982699583771e-01,3.47176920696771751e-01, 1.09530462183290989e-01,6.29177943606522128e-01,2.14227869937615445e-02, 5.20249339760677554e-01, 1.01854282209997571e+00
7.99023673311397453e-01,2.17150264423321526e-01,5.01348515269328332e-01, 8.95131370581366492e-01,1.49786137854308832e-01,2.68378390872362815e-01, 2.62121400943674754e-01,2.39616214416903839e-01,6.03095703861041610e-01, 1.20225293055099491e-01, 1.66593305227178468e-01
8.67454601930716995e-01,8.01851179161974681e-01,8.80258508967377784e-01, 4.98322402621155014e-01,8.99383413836688295e-01,5.94268696629235427e-01, 1.83114415340722925e-01,2.30394391037062496e-01,5.70437073949350393e-01, 3.48178417563042020e-01, 4.70567091038879726e-01
9.82890109788235544e-01,7.63124329942159063e-01,4.75415305842872615e-01, 2.34762907326520054e-01,9.99026969694245093e-01,1.11786438502422869e-01, 2.30409423313195694e-01,1.67169785314411512e-01,6.88467735893328103e-01, 7.77036544836129606e-01, 7.67664288112673954e-01
5.73581280976916186e-01,3.85713251184116701e-01,6.26776553945266324e-01, 9.81610887551261579e-01,3.00915949652328152e-01,5.91188765396320481e-01, 3.59152177966098995e-01,6.17593444581875484e-01,9.69549543022188098e-01, 1.54142203253441384e-01, 1.94062915556962950e-01
3.06286309361477826e-01,3.89862541527143058e-01,2.86179584990093439e-01, 6.55426637911950438e-01,6.65506951569827199e-01,5.35124318414877842e-01, 6.91040012948348381e-01,5.57933147265245344e-01,1.91928015493352033e-01, 1.52986730519923397e-01, 4.23293933477812911e-01
1.72500511941965584e-01,3.68045300399035935e-01,2.84180359074649114e-01, 6.39252171103408817e-01,7.59881472593344931e-01,4.54084764184166545e-01, 6.05753930308073896e-02,7.44717121780134828e-01,8.78574197383605648e-01, 4.05791679047117049e-01, 5.65298849994691488e-01
6.56220102068281741e-01,7.01054069082198028e-01,9.04383246076243985e-01, 2.13976525538583706e-01,4.70721597265078895e-01,8.72889702228615616e-01, 3.46520522446707391e-01,8.29544059669316991e-01,8.45167026125416276e-02, 4.22039563489018832e-01, 4.81630512976403136e-01
5.39525057598862490e-01,7.18204507908329792e-01,4.90279326522612857e-01, 7.60496753371671885e-01,4.07513653885737126e-01,8.09786524759453674e-01, 8.40762066188965429e-01,9.95600715023951643e-01,8.63385651037449908e-01, 2.56947264195236558e-01, 4.31152478564507391e-01
7.79648300092212088e-01,9.44732928216284074e-01,4.83187381784021430e-01, 6.07444763491800321e-01,4.29070853590461376e-01,2.06148237437180359e-01, 5.15732841398389708e-02,7.17739564158045296e-02,9.52622871892493284e-01, 6.03887360610425694e-01, 6.05744221861097110e-01
5.31425823133361841e-01,5.33267554576308034e-01,2.65784494991192055e-01, 4.23243669837467751e-01,3.30160620186467191e-01,6.26002771866890351e-02, 3.30238994170573452e-01,5.84624791403841715e-01,8.32582221885673768e-02, 6.97005708827555664e-02, 2.56521585936190177e-01
1.44220038810341955e-01,4.52503825906257817e-01,8.93523465163574393e-01, 1.56034134483460041e-01,8.83790059786794702e-01,6.92582410646631619e-01, 7.87849876144430805e-01,7.26614372151700327e-01,2.35851553581281070e-01, 3.77209812197791095e-01, 4.74300152557239563e-01
5.96846322554192343e-01,4.22823611286135104e-01,7.08645901683216617e-01, 2.13662122173027269e-02,8.66225237733271314e-01,9.55469939881981034e-02, 3.92613102872101161e-01,3.55102360050098986e-01,5.72410021329925134e-01, 1.71343496261766370e-01, 2.16479992169720220e-01
6.29769519958652824e-02,9.93144614286958771e-01,2.22004695047849365e-02, 7.84353904775176303e-01,4.07608675383094310e-02,5.85680076218166201e-01, 8.34922204077709118e-01,6.90757112689043495e-01,9.67750130492146310e-01, 9.28177205980398767e-01, 1.22829168846102110e+00
7.12806901101799451e-01,5.84624097067723447e-01,9.54664450387527674e-01, 8.92495780140737938e-01,8.23826245976068017e-01,1.39970484817540930e-01, 2.96905704963925099e-01,9.58170693569224685e-01,7.50754416511403844e-01, 4.83780362913671103e-01, 5.60179800248555515e-01
6.98293256455846945e-01,6.06538672569042370e-01,6.57901935854150577e-01, 8.28560131233189612e-01,3.20559359637784813e-01,5.25947738760021322e-01, 3.27798216717820168e-01,1.50749362524765895e-01,7.51648653328734762e-02, 2.32921025879426147e-01, 3.35215163808475880e-01
3.56181795814865310e-01,6.62938233748668004e-01,5.42332634528791657e-01, 9.87772689380460922e-01,9.59007215115675216e-01,1.27786000987486825e-01, 5.45202089614821972e-01,7.39461155254050539e-01,7.57287738609150218e-01, 2.34521833121820206e-01, 2.93074077197464145e-01
9.40839299850459776e-01,3.73083695585250008e-01,5.73296483451441241e-01, 6.83913610065757571e-01,3.17786386304896085e-01,2.61331266635918991e-01, 2.43661330067417081e-01,6.04759559677172653e-02,6.66167976401592088e-01, 2.65585987825543046e-01, 4.07907243653997720e-01
3.31487610914915742e-01,1.18218120662271220e-02,9.47474429503224913e-01, 9.20233323990465757e-01,2.77448269259593205e-01,3.00297611569206979e-01, 9.21544328801644608e-01,7.44339241717004718e-02,3.79110733068541705e-01, 1.69709479133909907e-01, 7.79270903278465155e-01
2.01378134286741894e-01,3.00915266033355833e-02,4.63085668485790025e-01, 6.76860571057373406e-01,2.28221632508627037e-01,1.31029627845397956e-01, 1.32017971561060876e-01,7.58167211102775518e-01,6.26010844062488525e-01, 4.55644382480544119e-01, 5.02348022020090768e-01
3.13305855423306023e-01,6.60621468857972904e-01,3.14350905403192660e-01, 3.55670357467129383e-01,1.02352940531719394e-01,7.24630223199368984e-01, 8.73541690358599077e-02,7.40247595774605194e-01,1.79146737265550526e-01, 1.56427659046185247e-01, 1.77523269696496983e-01
5.56303928211202336e-01,2.84927596545345718e-02,2.36557969297402915e-01, 6.34859697766943176e-01,8.47140214344377696e-01,6.63569769847109692e-01, 9.31936182884806175e-01,3.74431140888277780e-01,4.16464193779183312e-01, 3.16199028824211636e-01, 5.17893383402198815e-01
3.13038881627455079e-01,1.98460804525038004e-02,5.10555547998036596e-01, 7.37906671140267423e-01,7.15378323520246107e-01,1.65360934580242036e-01, 9.87319821580538992e-01,7.36639009099342768e-01,1.92785761144252388e-01, 1.93115271748438871e-01, 7.66891848734810755e-01
7.07467860245222790e-01,7.18718128522795485e-01,8.61613909316089943e-01, 1.17493469373872172e-01,3.59970117905030751e-01,2.70809139199051141e-01, 1.90465044435391695e-01,3.16246830745616436e-01,2.97669416444279133e-01, 6.85759642876639930e-02, 7.68720674477385235e-01
9.60537699057462890e-01,5.17856389695971919e-01,5.61808687749624780e-01, 6.60049877555762832e-01,2.87464026172020048e-01,6.77191287854888135e-01, 5.44250451150887660e-01,9.44427973867863257e-01,4.88239622420636454e-01, 2.37016104189726684e-01, 3.41849170161633964e-01
7.64172668689082180e-01,8.03566017352518980e-01,3.40044000748599307e-01, 9.76005376681607362e-01,6.60559191841194826e-01,7.90782236810084971e-01, 3.34035163764137111e-01,5.04296733233890904e-01,2.17998957377338987e-01, 2.58928297827409171e-01, 2.96111613843920263e-01
6.45426238239752537e-01,1.90692360844578745e-02,1.93284639997831076e-01, 7.30627959363166601e-01,3.93886178301006584e-01,1.97272558119194530e-01, 8.08724175938905998e-01,3.34359944997243308e-01,3.90306911891307284e-01, 8.19092636943485608e-02, 3.78203076396727011e-01
7.63397186127232286e-01,9.75759871090732256e-02,6.38807710483374480e-01, 9.91713146148508473e-01,2.07123056250938298e-01,6.86413927180886896e-01, 5.01866436890803902e-01,5.89923481500156721e-01,2.04059153775303925e-01, 1.80233593416825877e-01, 2.29053572296805480e-01
4.38896644556107440e-01,7.65681484231130471e-01,4.80682021426920625e-01, 6.35449452941292847e-01,9.75032760102591989e-01,2.65299144843080259e-01, 2.25300963030050649e-03,3.64610402219177732e-01,4.10675580277052643e-01, 1.48288001339333564e-01, 1.66344260660043097e-01
9.95279019973196677e-01,8.74560357891200013e-01,1.75836112520418864e-02, 1.68957819494789496e-01,4.33491325228493096e-01,1.40257764775774896e-01, 5.56027648480236225e-02,3.28368366324909067e-01,4.53429265245151258e-01, 2.77500310025560748e-01, 7.94557300276915179e-01
6.81847810703149371e-01,2.70311919939358880e-03,6.19375314942373856e-01, 1.52382232664659556e-02,6.34970494497973048e-01,6.36819773209247320e-02, 1.06764347545236449e-01,4.74718139901212366e-02,8.59443915134929792e-01, 6.10431545478062776e-01, 6.14510440091480592e-01
3.97858168072150686e-01,6.47456874670986893e-01,5.42019818161267208e-01, 2.24881363634343412e-01,1.15049395831164913e-01,5.28595004317436779e-01, 8.21379504927183701e-01,1.49075574515609155e-02,5.41308450559777499e-01, 3.35050900439589738e-01, 5.53822015541741819e-01
7.99954038629746456e-01,9.28245900801258905e-01,8.51770399899050679e-01, 1.59429437520618111e-01,9.80043486633685235e-01,4.28794973028198023e-01, 7.34464435010420025e-01,6.25818186276609456e-01,7.80098074457564183e-01, 2.37715585072077462e-01, 3.12255751812391236e-01
